fact	label	source
e3123 r4 a20	1	eval
e3123 r4 a33	1	eval
e3123 r4 a27	1	eval
e3123 r4 a5	1	eval
e3123 r4 a24	1	eval
e3123 r4 a12	1	eval
e3123 r4 a6	1	eval
e4641 r4 c10	1	train
e4641 r4 a13	1	eval
e4641 r4 a22	1	eval
e4641 r4 a8	1	eval
e4641 r4 a19	1	eval
e4641 r4 a20	1	eval
e4641 r4 a9	1	eval
e4641 r4 a15	1	eval
e4641 r4 a30	1	eval
e4641 r4 a3	1	eval
e4641 r4 a6	1	eval
e4641 r4 a18	1	eval
e2540 r4 c10	1	train
e2540 r4 a13	1	eval
e2540 r4 a22	1	eval
e2540 r4 a8	1	eval
e2540 r4 a19	1	eval
e2540 r4 a20	1	eval
e2540 r4 a10	1	eval
e2540 r4 a2	1	eval
e2540 r4 a32	1	eval
e2540 r4 a23	1	eval
e2540 r4 a12	1	eval
e2540 r4 a18	1	eval
e4 r4 c10	1	train
e4 r4 a13	1	eval
e4 r4 a22	1	eval
e4 r4 a8	1	eval
e4 r4 a19	1	eval
e4 r4 a20	1	eval
e4 r4 a29	1	eval
e4 r4 a35	1	eval
e4 r4 a25	1	eval
e4 r4 a6	1	eval
e4 r4 a15	1	eval
e4 r4 a28	1	eval
e1625 r4 c10	1	train
e1625 r4 a13	1	eval
e1625 r4 a22	1	eval
e1625 r4 a8	1	eval
e1625 r4 a19	1	eval
e1625 r4 a20	1	eval
e1625 r4 a29	1	eval
e1625 r4 a14	1	eval
e1625 r4 a31	1	eval
e1625 r4 a30	1	eval
e1625 r4 a5	1	eval
e1625 r4 a34	1	eval
e312 r4 c10	1	train
e312 r4 a13	1	eval
e312 r4 a22	1	eval
e312 r4 a8	1	eval
e312 r4 a19	1	eval
e312 r4 a20	1	eval
e312 r4 a3	1	eval
e312 r4 a6	1	eval
e312 r4 a34	1	eval
e312 r4 a28	1	eval
e312 r4 a10	1	eval
e312 r4 a18	1	eval
e4679 r4 c10	1	train
e4679 r4 a13	1	eval
e4679 r4 a22	1	eval
e4679 r4 a8	1	eval
e4679 r4 a19	1	eval
e4679 r4 a20	1	eval
e4679 r4 a34	1	eval
e4679 r4 a23	1	eval
e4679 r4 a26	1	eval
e4679 r4 a2	1	eval
e4679 r4 a21	1	eval
e4679 r4 a32	1	eval
e3586 r4 c10	1	train
e3586 r4 a13	1	eval
e3586 r4 a22	1	eval
e3586 r4 a8	1	eval
e3586 r4 a19	1	eval
e3586 r4 a20	1	eval
e3586 r4 a21	1	eval
e3586 r4 a23	1	eval
e3586 r4 a4	1	eval
e3586 r4 a5	1	eval
e3586 r4 a28	1	eval
e3586 r4 a2	1	eval
e3739 r4 c10	1	train
e3739 r4 a13	1	eval
e3739 r4 a22	1	eval
e3739 r4 a8	1	eval
e3739 r4 a19	1	eval
e3739 r4 a20	1	eval
e3739 r4 a3	1	eval
e3739 r4 a27	1	eval
e3739 r4 a1	1	eval
e3739 r4 a23	1	eval
e3739 r4 a6	1	eval
e3739 r4 a0	1	eval
e522 r4 c10	1	train
e522 r4 a13	1	eval
e522 r4 a22	1	eval
e522 r4 a8	1	eval
e522 r4 a19	1	eval
e522 r4 a20	1	eval
e522 r4 a25	1	eval
e522 r4 a21	1	eval
e522 r4 a1	1	eval
e522 r4 a14	1	eval
e522 r4 a27	1	eval
e522 r4 a35	1	eval
e1949 r4 c10	1	train
e1949 r4 a13	1	eval
e1949 r4 a22	1	eval
e1949 r4 a8	1	eval
e1949 r4 a19	1	eval
e1949 r4 a20	1	eval
e1949 r4 a7	1	eval
e1949 r4 a9	1	eval
e1949 r4 a28	1	eval
e1949 r4 a17	1	eval
e1949 r4 a24	1	eval
e1949 r4 a2	1	eval
e3257 r4 c10	1	train
e3257 r4 a13	1	eval
e3257 r4 a22	1	eval
e3257 r4 a8	1	eval
e3257 r4 a19	1	eval
e3257 r4 a20	1	eval
e3257 r4 a11	1	eval
e3257 r4 a25	1	eval
e3257 r4 a33	1	eval
e3257 r4 a18	1	eval
e3257 r4 a10	1	eval
e3257 r4 a2	1	eval
e1743 r4 c10	1	train
e1743 r4 a13	1	eval
e1743 r4 a22	1	eval
e1743 r4 a8	1	eval
e1743 r4 a19	1	eval
e1743 r4 a20	1	eval
e1743 r4 a34	1	eval
e1743 r4 a26	1	eval
e1743 r4 a28	1	eval
e1743 r4 a16	1	eval
e1743 r4 a18	1	eval
e1743 r4 a10	1	eval
e1223 r4 c10	1	train
e1223 r4 a13	1	eval
e1223 r4 a22	1	eval
e1223 r4 a8	1	eval
e1223 r4 a19	1	eval
e1223 r4 a20	1	eval
e1223 r4 a28	1	eval
e1223 r4 a27	1	eval
e1223 r4 a15	1	eval
e1223 r4 a1	1	eval
e1223 r4 a18	1	eval
e1223 r4 a6	1	eval
e3308 r4 c10	1	train
e3308 r4 a13	1	eval
e3308 r4 a22	1	eval
e3308 r4 a8	1	eval
e3308 r4 a19	1	eval
e3308 r4 a20	1	eval
e3308 r4 a3	1	eval
e3308 r4 a31	1	eval
e3308 r4 a24	1	eval
e3308 r4 a4	1	eval
e3308 r4 a6	1	eval
e3308 r4 a25	1	eval
e1251 r4 c10	1	train
e1251 r4 a13	1	eval
e1251 r4 a22	1	eval
e1251 r4 a8	1	eval
e1251 r4 a19	1	eval
e1251 r4 a20	1	eval
e1251 r4 a27	1	eval
e1251 r4 a23	1	eval
e1251 r4 a25	1	eval
e1251 r4 a5	1	eval
e1251 r4 a31	1	eval
e1251 r4 a2	1	eval
e1962 r4 c10	1	train
e1962 r4 a13	1	eval
e1962 r4 a22	1	eval
e1962 r4 a8	1	eval
e1962 r4 a19	1	eval
e1962 r4 a20	1	eval
e1962 r4 a16	1	eval
e1962 r4 a27	1	eval
e1962 r4 a31	1	eval
e1962 r4 a30	1	eval
e1962 r4 a34	1	eval
e1962 r4 a14	1	eval
e1706 r4 c10	1	train
e1706 r4 a13	1	eval
e1706 r4 a22	1	eval
e1706 r4 a8	1	eval
e1706 r4 a19	1	eval
e1706 r4 a20	1	eval
e1706 r4 a35	1	eval
e1706 r4 a33	1	eval
e1706 r4 a31	1	eval
e1706 r4 a32	1	eval
e1706 r4 a12	1	eval
e1706 r4 a0	1	eval
e1722 r4 c10	1	train
e1722 r4 a13	1	eval
e1722 r4 a22	1	eval
e1722 r4 a8	1	eval
e1722 r4 a19	1	eval
e1722 r4 a20	1	eval
e1722 r4 a14	1	eval
e1722 r4 a10	1	eval
e1722 r4 a4	1	eval
e1722 r4 a18	1	eval
e1722 r4 a2	1	eval
e1722 r4 a7	1	eval
e1 r4 c10	1	train
e1 r4 a13	1	eval
e1 r4 a22	1	eval
e1 r4 a8	1	eval
e1 r4 a19	1	eval
e1 r4 a20	1	eval
e1 r4 a35	1	eval
e1 r4 a28	1	eval
e1 r4 a12	1	eval
e1 r4 a14	1	eval
e1 r4 a21	1	eval
e1 r4 a1	1	eval
e4204 r4 c10	1	train
e4204 r4 a13	1	eval
e4204 r4 a22	1	eval
e4204 r4 a8	1	eval
e4204 r4 a19	1	eval
e4204 r4 a20	1	eval
e4204 r4 a3	1	eval
e4204 r4 a26	1	eval
e4204 r4 a5	1	eval
e4204 r4 a31	1	eval
e4204 r4 a27	1	eval
e4204 r4 a9	1	eval
e891 r4 c10	1	train
e891 r4 a13	1	eval
e891 r4 a22	1	eval
e891 r4 a8	1	eval
e891 r4 a19	1	eval
e891 r4 a20	1	eval
e891 r4 a4	1	eval
e891 r4 a15	1	eval
e891 r4 a34	1	eval
e891 r4 a9	1	eval
e891 r4 a30	1	eval
e891 r4 a12	1	eval
e1648 r5 c39	1	train
e1648 r4 a6	1	train
e1648 r4 a27	1	train
e1648 r4 a33	1	train
e1648 r4 a20	1	train
e1648 r4 a21	1	train
e1648 r5 a22	0	train
e1648 r5 a3	0	train
e1648 r5 a30	0	train
e1648 r5 a17	0	train
e1648 r5 a34	0	train
e1648 r5 a15	0	train
e2661 r5 c39	1	train
e2661 r4 a6	1	train
e2661 r4 a27	1	train
e2661 r4 a33	1	train
e2661 r4 a20	1	train
e2661 r4 a21	1	train
e2661 r5 a15	0	train
e2661 r5 a12	0	train
e2661 r5 a28	0	train
e2661 r5 a9	0	train
e2661 r5 a31	0	train
e2661 r5 a3	0	train
e2029 r5 c39	1	train
e2029 r4 a6	1	train
e2029 r4 a27	1	train
e2029 r4 a33	1	train
e2029 r4 a20	1	train
e2029 r4 a21	1	train
e2029 r5 a2	0	train
e2029 r5 a23	0	train
e2029 r5 a16	0	train
e2029 r5 a29	0	train
e2029 r5 a12	0	train
e2029 r5 a5	0	train
e2057 r5 c39	1	train
e2057 r4 a6	1	train
e2057 r4 a27	1	train
e2057 r4 a33	1	train
e2057 r4 a20	1	train
e2057 r4 a21	1	train
e2057 r5 a29	0	train
e2057 r5 a12	0	train
e2057 r5 a11	0	train
e2057 r5 a25	0	train
e2057 r5 a26	0	train
e2057 r5 a9	0	train
e179 r5 c39	1	train
e179 r4 a6	1	train
e179 r4 a27	1	train
e179 r4 a33	1	train
e179 r4 a20	1	train
e179 r4 a21	1	train
e179 r5 a16	0	train
e179 r5 a22	0	train
e179 r5 a1	0	train
e179 r5 a5	0	train
e179 r5 a17	0	train
e179 r5 a30	0	train
e1213 r5 c39	1	train
e1213 r4 a6	1	train
e1213 r4 a27	1	train
e1213 r4 a33	1	train
e1213 r4 a20	1	train
e1213 r4 a21	1	train
e1213 r5 a30	0	train
e1213 r5 a17	0	train
e1213 r5 a22	0	train
e1213 r5 a14	0	train
e1213 r5 a3	0	train
e1213 r5 a23	0	train
e2028 r5 c39	1	train
e2028 r4 a6	1	train
e2028 r4 a27	1	train
e2028 r4 a33	1	train
e2028 r4 a20	1	train
e2028 r4 a21	1	train
e2028 r5 a29	0	train
e2028 r5 a35	0	train
e2028 r5 a24	0	train
e2028 r5 a17	0	train
e2028 r5 a12	0	train
e2028 r5 a7	0	train
e714 r5 c39	1	train
e714 r4 a6	1	train
e714 r4 a27	1	train
e714 r4 a33	1	train
e714 r4 a20	1	train
e714 r4 a21	1	train
e714 r5 a1	0	train
e714 r5 a34	0	train
e714 r5 a24	0	train
e714 r5 a2	0	train
e714 r5 a23	0	train
e714 r5 a10	0	train
e389 r5 c39	1	train
e389 r4 a6	1	train
e389 r4 a27	1	train
e389 r4 a33	1	train
e389 r4 a20	1	train
e389 r4 a21	1	train
e389 r5 a34	0	train
e389 r5 a32	0	train
e389 r5 a12	0	train
e389 r5 a14	0	train
e389 r5 a3	0	train
e389 r5 a24	0	train
e487 r5 c39	1	train
e487 r4 a6	1	train
e487 r4 a27	1	train
e487 r4 a33	1	train
e487 r4 a20	1	train
e487 r4 a21	1	train
e487 r5 a32	0	train
e487 r5 a17	0	train
e487 r5 a13	0	train
e487 r5 a15	0	train
e487 r5 a22	0	train
e487 r5 a14	0	train
e3957 r5 c39	1	train
e3957 r4 a6	1	train
e3957 r4 a27	1	train
e3957 r4 a33	1	train
e3957 r4 a20	1	train
e3957 r4 a21	1	train
e3957 r5 a12	0	train
e3957 r5 a1	0	train
e3957 r5 a8	0	train
e3957 r5 a11	0	train
e3957 r5 a19	0	train
e3957 r5 a34	0	train
e2769 r5 c39	1	train
e2769 r4 a6	1	train
e2769 r4 a27	1	train
e2769 r4 a33	1	train
e2769 r4 a20	1	train
e2769 r4 a21	1	train
e2769 r5 a31	0	train
e2769 r5 a35	0	train
e2769 r5 a7	0	train
e2769 r5 a15	0	train
e2769 r5 a32	0	train
e2769 r5 a9	0	train
e3726 r5 c39	1	train
e3726 r4 a6	1	train
e3726 r4 a27	1	train
e3726 r4 a33	1	train
e3726 r4 a20	1	train
e3726 r4 a21	1	train
e3726 r5 a32	0	train
e3726 r5 a13	0	train
e3726 r5 a5	0	train
e3726 r5 a24	0	train
e3726 r5 a23	0	train
e3726 r5 a17	0	train
e4187 r5 c39	1	train
e4187 r4 a6	1	train
e4187 r4 a27	1	train
e4187 r4 a33	1	train
e4187 r4 a20	1	train
e4187 r4 a21	1	train
e4187 r5 a0	0	train
e4187 r5 a30	0	train
e4187 r5 a28	0	train
e4187 r5 a4	0	train
e4187 r5 a13	0	train
e4187 r5 a10	0	train
e2345 r5 c39	1	train
e2345 r4 a6	1	train
e2345 r4 a27	1	train
e2345 r4 a33	1	train
e2345 r4 a20	1	train
e2345 r4 a21	1	train
e2345 r5 a19	0	train
e2345 r5 a22	0	train
e2345 r5 a13	0	train
e2345 r5 a34	0	train
e2345 r5 a7	0	train
e2345 r5 a25	0	train
e4419 r5 c39	1	train
e4419 r4 a6	1	train
e4419 r4 a27	1	train
e4419 r4 a33	1	train
e4419 r4 a20	1	train
e4419 r4 a21	1	train
e4419 r5 a7	0	train
e4419 r5 a13	0	train
e4419 r5 a26	0	train
e4419 r5 a16	0	train
e4419 r5 a17	0	train
e4419 r5 a28	0	train
e4690 r5 c39	1	train
e4690 r4 a6	1	train
e4690 r4 a27	1	train
e4690 r4 a33	1	train
e4690 r4 a20	1	train
e4690 r4 a21	1	train
e4690 r5 a25	0	train
e4690 r5 a17	0	train
e4690 r5 a18	0	train
e4690 r5 a7	0	train
e4690 r5 a12	0	train
e4690 r5 a26	0	train
e1579 r5 c39	1	train
e1579 r4 a6	1	train
e1579 r4 a27	1	train
e1579 r4 a33	1	train
e1579 r4 a20	1	train
e1579 r4 a21	1	train
e1579 r5 a13	0	train
e1579 r5 a16	0	train
e1579 r5 a12	0	train
e1579 r5 a29	0	train
e1579 r5 a9	0	train
e1579 r5 a28	0	train
e4520 r5 c39	1	train
e4520 r4 a6	1	train
e4520 r4 a27	1	train
e4520 r4 a33	1	train
e4520 r4 a20	1	train
e4520 r4 a21	1	train
e4520 r5 a11	0	train
e4520 r5 a32	0	train
e4520 r5 a4	0	train
e4520 r5 a14	0	train
e4520 r5 a13	0	train
e4520 r5 a18	0	train
e525 r5 c39	1	train
e525 r4 a6	1	train
e525 r4 a27	1	train
e525 r4 a33	1	train
e525 r4 a20	1	train
e525 r4 a21	1	train
e525 r5 a17	0	train
e525 r5 a26	0	train
e525 r5 a5	0	train
e525 r5 a15	0	train
e525 r5 a18	0	train
e525 r5 a8	0	train
e3448 r5 c39	1	train
e3448 r4 a6	1	train
e3448 r4 a27	1	train
e3448 r4 a33	1	train
e3448 r4 a20	1	train
e3448 r4 a21	1	train
e3448 r5 a14	0	train
e3448 r5 a25	0	train
e3448 r5 a15	0	train
e3448 r5 a9	0	train
e3448 r5 a12	0	train
e3448 r5 a4	0	train
e3076 r5 c39	1	train
e3076 r4 a6	1	train
e3076 r4 a27	1	train
e3076 r4 a33	1	train
e3076 r4 a20	1	train
e3076 r4 a21	1	train
e3076 r5 a23	0	train
e3076 r5 a12	0	train
e3076 r5 a17	0	train
e3076 r5 a32	0	train
e3076 r5 a10	0	train
e3076 r5 a31	0	train
e567 r5 c39	1	train
e567 r4 a6	1	train
e567 r4 a27	1	train
e567 r4 a33	1	train
e567 r4 a20	1	train
e567 r4 a21	1	train
e567 r5 a10	0	train
e567 r5 a1	0	train
e567 r5 a3	0	train
e567 r5 a17	0	train
e567 r5 a2	0	train
e567 r5 a4	0	train
e1874 r5 c39	1	train
e1874 r4 a6	1	train
e1874 r4 a27	1	train
e1874 r4 a33	1	train
e1874 r4 a20	1	train
e1874 r4 a21	1	train
e1874 r5 a30	0	train
e1874 r5 a5	0	train
e1874 r5 a12	0	train
e1874 r5 a15	0	train
e1874 r5 a25	0	train
e1874 r5 a31	0	train
e3530 r5 c39	1	train
e3530 r4 a6	1	train
e3530 r4 a27	1	train
e3530 r4 a33	1	train
e3530 r4 a20	1	train
e3530 r4 a21	1	train
e3530 r5 a35	0	train
e3530 r5 a22	0	train
e3530 r5 a12	0	train
e3530 r5 a11	0	train
e3530 r5 a9	0	train
e3530 r5 a30	0	train
e4482 r5 c39	1	train
e4482 r4 a6	1	train
e4482 r4 a27	1	train
e4482 r4 a33	1	train
e4482 r4 a20	1	train
e4482 r4 a21	1	train
e4482 r5 a31	0	train
e4482 r5 a1	0	train
e4482 r5 a34	0	train
e4482 r5 a15	0	train
e4482 r5 a35	0	train
e4482 r5 a4	0	train
e2146 r5 c39	1	train
e2146 r4 a6	1	train
e2146 r4 a27	1	train
e2146 r4 a33	1	train
e2146 r4 a20	1	train
e2146 r4 a21	1	train
e2146 r5 a29	0	train
e2146 r5 a17	0	train
e2146 r5 a3	0	train
e2146 r5 a0	0	train
e2146 r5 a23	0	train
e2146 r5 a2	0	train
e2463 r5 c39	1	train
e2463 r4 a6	1	train
e2463 r4 a27	1	train
e2463 r4 a33	1	train
e2463 r4 a20	1	train
e2463 r4 a21	1	train
e2463 r5 a25	0	train
e2463 r5 a34	0	train
e2463 r5 a11	0	train
e2463 r5 a23	0	train
e2463 r5 a22	0	train
e2463 r5 a14	0	train
e3928 r5 c39	1	train
e3928 r4 a6	1	train
e3928 r4 a27	1	train
e3928 r4 a33	1	train
e3928 r4 a20	1	train
e3928 r4 a21	1	train
e3928 r5 a19	0	train
e3928 r5 a35	0	train
e3928 r5 a25	0	train
e3928 r5 a24	0	train
e3928 r5 a4	0	train
e3928 r5 a22	0	train
e2218 r5 c39	1	train
e2218 r4 a6	1	train
e2218 r4 a27	1	train
e2218 r4 a33	1	train
e2218 r4 a20	1	train
e2218 r4 a21	1	train
e2218 r5 a7	0	train
e2218 r5 a15	0	train
e2218 r5 a28	0	train
e2218 r5 a23	0	train
e2218 r5 a4	0	train
e2218 r5 a14	0	train
e1566 r5 c39	1	train
e1566 r4 a6	1	train
e1566 r4 a27	1	train
e1566 r4 a33	1	train
e1566 r4 a20	1	train
e1566 r4 a21	1	train
e1566 r5 a9	0	train
e1566 r5 a24	0	train
e1566 r5 a17	0	train
e1566 r5 a3	0	train
e1566 r5 a10	0	train
e1566 r5 a7	0	train
e3361 r5 c39	1	train
e3361 r4 a6	1	train
e3361 r4 a27	1	train
e3361 r4 a33	1	train
e3361 r4 a20	1	train
e3361 r4 a21	1	train
e3361 r5 a10	0	train
e3361 r5 a3	0	train
e3361 r5 a26	0	train
e3361 r5 a22	0	train
e3361 r5 a12	0	train
e3361 r5 a29	0	train
e4048 r5 c39	1	train
e4048 r4 a6	1	train
e4048 r4 a27	1	train
e4048 r4 a33	1	train
e4048 r4 a20	1	train
e4048 r4 a21	1	train
e4048 r5 a11	0	train
e4048 r5 a12	0	train
e4048 r5 a22	0	train
e4048 r5 a16	0	train
e4048 r5 a13	0	train
e4048 r5 a8	0	train
e4422 r5 c39	1	train
e4422 r4 a6	1	train
e4422 r4 a27	1	train
e4422 r4 a33	1	train
e4422 r4 a20	1	train
e4422 r4 a21	1	train
e4422 r5 a25	0	train
e4422 r5 a2	0	train
e4422 r5 a34	0	train
e4422 r5 a31	0	train
e4422 r5 a32	0	train
e4422 r5 a5	0	train
e675 r5 c39	1	train
e675 r4 a6	1	train
e675 r4 a27	1	train
e675 r4 a33	1	train
e675 r4 a20	1	train
e675 r4 a21	1	train
e675 r5 a5	0	train
e675 r5 a4	0	train
e675 r5 a16	0	train
e675 r5 a34	0	train
e675 r5 a17	0	train
e675 r5 a13	0	train
e229 r5 c39	1	train
e229 r4 a6	1	train
e229 r4 a27	1	train
e229 r4 a33	1	train
e229 r4 a20	1	train
e229 r4 a21	1	train
e229 r5 a17	0	train
e229 r5 a13	0	train
e229 r5 a12	0	train
e229 r5 a28	0	train
e229 r5 a25	0	train
e229 r5 a24	0	train
e2288 r5 c39	1	train
e2288 r4 a6	1	train
e2288 r4 a27	1	train
e2288 r4 a33	1	train
e2288 r4 a20	1	train
e2288 r4 a21	1	train
e2288 r5 a14	0	train
e2288 r5 a1	0	train
e2288 r5 a31	0	train
e2288 r5 a17	0	train
e2288 r5 a9	0	train
e2288 r5 a11	0	train
e4380 r5 c39	1	train
e4380 r4 a6	1	train
e4380 r4 a27	1	train
e4380 r4 a33	1	train
e4380 r4 a20	1	train
e4380 r4 a21	1	train
e4380 r5 a18	0	train
e4380 r5 a5	0	train
e4380 r5 a30	0	train
e4380 r5 a9	0	train
e4380 r5 a16	0	train
e4380 r5 a26	0	train
e1344 r5 c39	1	train
e1344 r4 a6	1	train
e1344 r4 a27	1	train
e1344 r4 a33	1	train
e1344 r4 a20	1	train
e1344 r4 a21	1	train
e1344 r5 a10	0	train
e1344 r5 a24	0	train
e1344 r5 a7	0	train
e1344 r5 a5	0	train
e1344 r5 a35	0	train
e1344 r5 a13	0	train
e2699 r5 c39	1	train
e2699 r4 a6	1	train
e2699 r4 a27	1	train
e2699 r4 a33	1	train
e2699 r4 a20	1	train
e2699 r4 a21	1	train
e2699 r5 a7	0	train
e2699 r5 a29	0	train
e2699 r5 a17	0	train
e2699 r5 a26	0	train
e2699 r5 a16	0	train
e2699 r5 a4	0	train
e2260 r5 c39	1	train
e2260 r4 a6	1	train
e2260 r4 a27	1	train
e2260 r4 a33	1	train
e2260 r4 a20	1	train
e2260 r4 a21	1	train
e2260 r5 a16	0	train
e2260 r5 a22	0	train
e2260 r5 a0	0	train
e2260 r5 a2	0	train
e2260 r5 a32	0	train
e2260 r5 a25	0	train
e1259 r5 c39	1	train
e1259 r4 a6	1	train
e1259 r4 a27	1	train
e1259 r4 a33	1	train
e1259 r4 a20	1	train
e1259 r4 a21	1	train
e1259 r5 a25	0	train
e1259 r5 a34	0	train
e1259 r5 a19	0	train
e1259 r5 a2	0	train
e1259 r5 a13	0	train
e1259 r5 a4	0	train
e3887 r5 c39	1	train
e3887 r4 a6	1	train
e3887 r4 a27	1	train
e3887 r4 a33	1	train
e3887 r4 a20	1	train
e3887 r4 a21	1	train
e3887 r5 a5	0	train
e3887 r5 a23	0	train
e3887 r5 a28	0	train
e3887 r5 a12	0	train
e3887 r5 a25	0	train
e3887 r5 a26	0	train
e3134 r5 c39	1	train
e3134 r4 a6	1	train
e3134 r4 a27	1	train
e3134 r4 a33	1	train
e3134 r4 a20	1	train
e3134 r4 a21	1	train
e3134 r5 a23	0	train
e3134 r5 a0	0	train
e3134 r5 a13	0	train
e3134 r5 a29	0	train
e3134 r5 a14	0	train
e3134 r5 a7	0	train
e3927 r5 c39	1	train
e3927 r4 a6	1	train
e3927 r4 a27	1	train
e3927 r4 a33	1	train
e3927 r4 a20	1	train
e3927 r4 a21	1	train
e3927 r5 a23	0	train
e3927 r5 a3	0	train
e3927 r5 a0	0	train
e3927 r5 a12	0	train
e3927 r5 a8	0	train
e3927 r5 a9	0	train
e2573 r5 c39	1	train
e2573 r4 a6	1	train
e2573 r4 a27	1	train
e2573 r4 a33	1	train
e2573 r4 a20	1	train
e2573 r4 a21	1	train
e2573 r5 a30	0	train
e2573 r5 a12	0	train
e2573 r5 a1	0	train
e2573 r5 a32	0	train
e2573 r5 a15	0	train
e2573 r5 a25	0	train
e1726 r5 c39	1	train
e1726 r4 a6	1	train
e1726 r4 a27	1	train
e1726 r4 a33	1	train
e1726 r4 a20	1	train
e1726 r4 a21	1	train
e1726 r5 a14	0	train
e1726 r5 a30	0	train
e1726 r5 a32	0	train
e1726 r5 a0	0	train
e1726 r5 a1	0	train
e1726 r5 a8	0	train
e4922 r5 c39	1	train
e4922 r4 a6	1	train
e4922 r4 a27	1	train
e4922 r4 a33	1	train
e4922 r4 a20	1	train
e4922 r4 a21	1	train
e4922 r5 a3	0	train
e4922 r5 a10	0	train
e4922 r5 a9	0	train
e4922 r5 a29	0	train
e4922 r5 a34	0	train
e4922 r5 a14	0	train
e4623 r5 c39	1	train
e4623 r4 a6	1	train
e4623 r4 a27	1	train
e4623 r4 a33	1	train
e4623 r4 a20	1	train
e4623 r4 a21	1	train
e4623 r5 a24	0	train
e4623 r5 a17	0	train
e4623 r5 a5	0	train
e4623 r5 a2	0	train
e4623 r5 a15	0	train
e4623 r5 a12	0	train
e4752 r5 c39	1	train
e4752 r4 a6	1	train
e4752 r4 a27	1	train
e4752 r4 a33	1	train
e4752 r4 a20	1	train
e4752 r4 a21	1	train
e4752 r5 a8	0	train
e4752 r5 a11	0	train
e4752 r5 a4	0	train
e4752 r5 a16	0	train
e4752 r5 a29	0	train
e4752 r5 a9	0	train
e3280 r5 c39	1	train
e3280 r4 a6	1	train
e3280 r4 a27	1	train
e3280 r4 a33	1	train
e3280 r4 a20	1	train
e3280 r4 a21	1	train
e3280 r5 a8	0	train
e3280 r5 a29	0	train
e3280 r5 a23	0	train
e3280 r5 a34	0	train
e3280 r5 a19	0	train
e3280 r5 a18	0	train
e4099 r5 c39	1	train
e4099 r4 a6	1	train
e4099 r4 a27	1	train
e4099 r4 a33	1	train
e4099 r4 a20	1	train
e4099 r4 a21	1	train
e4099 r5 a15	0	train
e4099 r5 a24	0	train
e4099 r5 a7	0	train
e4099 r5 a4	0	train
e4099 r5 a18	0	train
e4099 r5 a13	0	train
e3714 r5 c39	1	train
e3714 r4 a6	1	train
e3714 r4 a27	1	train
e3714 r4 a33	1	train
e3714 r4 a20	1	train
e3714 r4 a21	1	train
e3714 r5 a31	0	train
e3714 r5 a15	0	train
e3714 r5 a26	0	train
e3714 r5 a10	0	train
e3714 r5 a11	0	train
e3714 r5 a7	0	train
e242 r5 c39	1	train
e242 r4 a6	1	train
e242 r4 a27	1	train
e242 r4 a33	1	train
e242 r4 a20	1	train
e242 r4 a21	1	train
e242 r5 a32	0	train
e242 r5 a1	0	train
e242 r5 a11	0	train
e242 r5 a26	0	train
e242 r5 a19	0	train
e242 r5 a12	0	train
e1568 r5 c39	1	train
e1568 r4 a6	1	train
e1568 r4 a27	1	train
e1568 r4 a33	1	train
e1568 r4 a20	1	train
e1568 r4 a21	1	train
e1568 r5 a31	0	train
e1568 r5 a22	0	train
e1568 r5 a17	0	train
e1568 r5 a34	0	train
e1568 r5 a2	0	train
e1568 r5 a10	0	train
e915 r5 c39	1	train
e915 r4 a6	1	train
e915 r4 a27	1	train
e915 r4 a33	1	train
e915 r4 a20	1	train
e915 r4 a21	1	train
e915 r5 a9	0	train
e915 r5 a18	0	train
e915 r5 a14	0	train
e915 r5 a35	0	train
e915 r5 a34	0	train
e915 r5 a19	0	train
e2372 r5 c39	1	train
e2372 r4 a6	1	train
e2372 r4 a27	1	train
e2372 r4 a33	1	train
e2372 r4 a20	1	train
e2372 r4 a21	1	train
e2372 r5 a28	0	train
e2372 r5 a14	0	train
e2372 r5 a30	0	train
e2372 r5 a24	0	train
e2372 r5 a8	0	train
e2372 r5 a7	0	train
e3026 r5 c39	1	train
e3026 r4 a6	1	train
e3026 r4 a27	1	train
e3026 r4 a33	1	train
e3026 r4 a20	1	train
e3026 r4 a21	1	train
e3026 r5 a16	0	train
e3026 r5 a0	0	train
e3026 r5 a17	0	train
e3026 r5 a35	0	train
e3026 r5 a23	0	train
e3026 r5 a31	0	train
e7 r5 c39	1	train
e7 r4 a6	1	train
e7 r4 a27	1	train
e7 r4 a33	1	train
e7 r4 a20	1	train
e7 r4 a21	1	train
e7 r5 a35	0	train
e7 r5 a11	0	train
e7 r5 a24	0	train
e7 r5 a23	0	train
e7 r5 a29	0	train
e7 r5 a15	0	train
e4591 r5 c39	1	train
e4591 r4 a6	1	train
e4591 r4 a27	1	train
e4591 r4 a33	1	train
e4591 r4 a20	1	train
e4591 r4 a21	1	train
e4591 r5 a9	0	train
e4591 r5 a18	0	train
e4591 r5 a29	0	train
e4591 r5 a3	0	train
e4591 r5 a8	0	train
e4591 r5 a10	0	train
e632 r5 c39	1	train
e632 r4 a6	1	train
e632 r4 a27	1	train
e632 r4 a33	1	train
e632 r4 a20	1	train
e632 r4 a21	1	train
e632 r5 a23	0	train
e632 r5 a15	0	train
e632 r5 a28	0	train
e632 r5 a29	0	train
e632 r5 a14	0	train
e632 r5 a30	0	train
e3976 r5 c39	1	train
e3976 r4 a6	1	train
e3976 r4 a27	1	train
e3976 r4 a33	1	train
e3976 r4 a20	1	train
e3976 r4 a21	1	train
