fact	label	source
e1461 r4 a18	1	train
e1461 r4 a4	1	train
e1461 r4 a13	1	train
e1461 r4 a12	1	train
e1461 r4 a8	1	train
e1461 r5 a9	0	train
e1461 r5 a19	0	train
e1461 r5 a6	0	train
e1461 r5 a14	0	train
e1461 r5 a15	0	train
e1461 r5 a39	0	train
e4798 r5 c32	1	train
e4798 r4 a18	1	train
e4798 r4 a4	1	train
e4798 r4 a13	1	train
e4798 r4 a12	1	train
e4798 r4 a8	1	train
e4798 r5 a38	0	train
e4798 r5 a3	0	train
e4798 r5 a2	0	train
e4798 r5 a5	0	train
e4798 r5 a22	0	train
e4798 r5 a33	0	train
e3144 r5 c32	1	train
e3144 r4 a18	1	train
e3144 r4 a4	1	train
e3144 r4 a13	1	train
e3144 r4 a12	1	train
e3144 r4 a8	1	train
e3144 r5 a31	0	train
e3144 r5 a9	0	train
e3144 r5 a6	0	train
e3144 r5 a33	0	train
e3144 r5 a19	0	train
e3144 r5 a20	0	train
e3628 r5 c32	1	train
e3628 r4 a18	1	train
e3628 r4 a4	1	train
e3628 r4 a13	1	train
e3628 r4 a12	1	train
e3628 r4 a8	1	train
e3628 r5 a3	0	train
e3628 r5 a9	0	train
e3628 r5 a19	0	train
e3628 r5 a15	0	train
e3628 r5 a0	0	train
e3628 r5 a16	0	train
e3921 r5 c32	1	train
e3921 r4 a18	1	train
e3921 r4 a4	1	train
e3921 r4 a13	1	train
e3921 r4 a12	1	train
e3921 r4 a8	1	train
e3921 r5 a26	0	train
e3921 r5 a20	0	train
e3921 r5 a35	0	train
e3921 r5 a16	0	train
e3921 r5 a36	0	train
e3921 r5 a9	0	train
e4983 r5 c32	1	train
e4983 r4 a18	1	train
e4983 r4 a4	1	train
e4983 r4 a13	1	train
e4983 r4 a12	1	train
e4983 r4 a8	1	train
e4983 r5 a3	0	train
e4983 r5 a35	0	train
e4983 r5 a22	0	train
e4983 r5 a15	0	train
e4983 r5 a1	0	train
e4983 r5 a11	0	train
e4654 r5 c32	1	train
e4654 r4 a18	1	train
e4654 r4 a4	1	train
e4654 r4 a13	1	train
e4654 r4 a12	1	train
e4654 r4 a8	1	train
e4654 r5 a20	0	train
e4654 r5 a17	0	train
e4654 r5 a31	0	train
e4654 r5 a35	0	train
e4654 r5 a29	0	train
e4654 r5 a7	0	train
e4633 r5 c32	1	train
e4633 r4 a18	1	train
e4633 r4 a4	1	train
e4633 r4 a13	1	train
e4633 r4 a12	1	train
e4633 r4 a8	1	train
e4633 r5 a20	0	train
e4633 r5 a39	0	train
e4633 r5 a6	0	train
e4633 r5 a7	0	train
e4633 r5 a38	0	train
e4633 r5 a27	0	train
e335 r5 c32	1	train
e335 r4 a18	1	train
e335 r4 a4	1	train
e335 r4 a13	1	train
e335 r4 a12	1	train
e335 r4 a8	1	train
e335 r5 a2	0	train
e335 r5 a26	0	train
e335 r5 a24	0	train
e335 r5 a39	0	train
e335 r5 a0	0	train
e335 r5 a16	0	train
e2356 r5 c32	1	train
e2356 r4 a18	1	train
e2356 r4 a4	1	train
e2356 r4 a13	1	train
e2356 r4 a12	1	train
e2356 r4 a8	1	train
e2356 r5 a30	0	train
e2356 r5 a28	0	train
e2356 r5 a1	0	train
e2356 r5 a39	0	train
e2356 r5 a23	0	train
e2356 r5 a26	0	train
e1327 r5 c32	1	train
e1327 r4 a18	1	train
e1327 r4 a4	1	train
e1327 r4 a13	1	train
e1327 r4 a12	1	train
e1327 r4 a8	1	train
e1327 r5 a26	0	train
e1327 r5 a25	0	train
e1327 r5 a17	0	train
e1327 r5 a36	0	train
e1327 r5 a11	0	train
e1327 r5 a27	0	train
e387 r5 c32	1	train
e387 r4 a18	1	train
e387 r4 a4	1	train
e387 r4 a13	1	train
e387 r4 a12	1	train
e387 r4 a8	1	train
e387 r5 a27	0	train
e387 r5 a39	0	train
e387 r5 a38	0	train
e387 r5 a25	0	train
e387 r5 a32	0	train
e387 r5 a20	0	train
e4188 r5 c32	1	train
e4188 r4 a18	1	train
e4188 r4 a4	1	train
e4188 r4 a13	1	train
e4188 r4 a12	1	train
e4188 r4 a8	1	train
e4188 r5 a25	0	train
e4188 r5 a6	0	train
e4188 r5 a0	0	train
e4188 r5 a15	0	train
e4188 r5 a33	0	train
e4188 r5 a10	0	train
e2415 r5 c32	1	train
e2415 r4 a18	1	train
e2415 r4 a4	1	train
e2415 r4 a13	1	train
e2415 r4 a12	1	train
e2415 r4 a8	1	train
e2415 r5 a27	0	train
e2415 r5 a1	0	train
e2415 r5 a22	0	train
e2415 r5 a30	0	train
e2415 r5 a26	0	train
e2415 r5 a34	0	train
e4206 r5 c32	1	train
e4206 r4 a18	1	train
e4206 r4 a4	1	train
e4206 r4 a13	1	train
e4206 r4 a12	1	train
e4206 r4 a8	1	train
e4206 r5 a20	0	train
e4206 r5 a28	0	train
e4206 r5 a2	0	train
e4206 r5 a6	0	train
e4206 r5 a7	0	train
e4206 r5 a25	0	train
e4682 r5 c32	1	train
e4682 r4 a18	1	train
e4682 r4 a4	1	train
e4682 r4 a13	1	train
e4682 r4 a12	1	train
e4682 r4 a8	1	train
e4682 r5 a39	0	train
e4682 r5 a34	0	train
e4682 r5 a33	0	train
e4682 r5 a11	0	train
e4682 r5 a9	0	train
e4682 r5 a23	0	train
e885 r5 c32	1	train
e885 r4 a18	1	train
e885 r4 a4	1	train
e885 r4 a13	1	train
e885 r4 a12	1	train
e885 r4 a8	1	train
e885 r5 a37	0	train
e885 r5 a33	0	train
e885 r5 a23	0	train
e885 r5 a22	0	train
e885 r5 a9	0	train
e885 r5 a0	0	train
e1698 r5 c32	1	train
e1698 r4 a18	1	train
e1698 r4 a4	1	train
e1698 r4 a13	1	train
e1698 r4 a12	1	train
e1698 r4 a8	1	train
e1698 r5 a28	0	train
e1698 r5 a29	0	train
e1698 r5 a30	0	train
e1698 r5 a16	0	train
e1698 r5 a24	0	train
e1698 r5 a3	0	train
e1693 r5 c32	1	train
e1693 r4 a18	1	train
e1693 r4 a4	1	train
e1693 r4 a13	1	train
e1693 r4 a12	1	train
e1693 r4 a8	1	train
e1693 r5 a23	0	train
e1693 r5 a19	0	train
e1693 r5 a35	0	train
e1693 r5 a32	0	train
e1693 r5 a21	0	train
e1693 r5 a24	0	train
e1711 r5 c32	1	train
e1711 r4 a18	1	train
e1711 r4 a4	1	train
e1711 r4 a13	1	train
e1711 r4 a12	1	train
e1711 r4 a8	1	train
e1711 r5 a29	0	train
e1711 r5 a39	0	train
e1711 r5 a20	0	train
e1711 r5 a38	0	train
e1711 r5 a17	0	train
e1711 r5 a0	0	train
e3815 r5 c32	1	train
e3815 r4 a18	1	train
e3815 r4 a4	1	train
e3815 r4 a13	1	train
e3815 r4 a12	1	train
e3815 r4 a8	1	train
e3815 r5 a35	0	train
e3815 r5 a5	0	train
e3815 r5 a31	0	train
e3815 r5 a6	0	train
e3815 r5 a39	0	train
e3815 r5 a38	0	train
e4692 r5 c32	1	train
e4692 r4 a18	1	train
e4692 r4 a4	1	train
e4692 r4 a13	1	train
e4692 r4 a12	1	train
e4692 r4 a8	1	train
e4692 r5 a35	0	train
e4692 r5 a24	0	train
e4692 r5 a33	0	train
e4692 r5 a30	0	train
e4692 r5 a22	0	train
e4692 r5 a26	0	train
e4663 r5 c32	1	train
e4663 r4 a18	1	train
e4663 r4 a4	1	train
e4663 r4 a13	1	train
e4663 r4 a12	1	train
e4663 r4 a8	1	train
e4663 r5 a32	0	train
e4663 r5 a9	0	train
e4663 r5 a29	0	train
e4663 r5 a35	0	train
e4663 r5 a10	0	train
e4663 r5 a33	0	train
e1248 r5 c32	1	train
e1248 r4 a18	1	train
e1248 r4 a4	1	train
e1248 r4 a13	1	train
e1248 r4 a12	1	train
e1248 r4 a8	1	train
e1248 r5 a3	0	train
e1248 r5 a6	0	train
e1248 r5 a15	0	train
e1248 r5 a16	0	train
e1248 r5 a14	0	train
e1248 r5 a37	0	train
e4522 r5 c32	1	train
e4522 r4 a18	1	train
e4522 r4 a4	1	train
e4522 r4 a13	1	train
e4522 r4 a12	1	train
e4522 r4 a8	1	train
e4522 r5 a21	0	train
e4522 r5 a0	0	train
e4522 r5 a7	0	train
e4522 r5 a37	0	train
e4522 r5 a3	0	train
e4522 r5 a30	0	train
e374 r5 c32	1	train
e374 r4 a18	1	train
e374 r4 a4	1	train
e374 r4 a13	1	train
e374 r4 a12	1	train
e374 r4 a8	1	train
e374 r5 a3	0	train
e374 r5 a34	0	train
e374 r5 a24	0	train
e374 r5 a14	0	train
e374 r5 a6	0	train
e374 r5 a23	0	train
e3250 r5 c32	1	train
e3250 r4 a18	1	train
e3250 r4 a4	1	train
e3250 r4 a13	1	train
e3250 r4 a12	1	train
e3250 r4 a8	1	train
e3250 r5 a11	0	train
e3250 r5 a26	0	train
e3250 r5 a33	0	train
e3250 r5 a28	0	train
e3250 r5 a2	0	train
e3250 r5 a10	0	train
e557 r5 c32	1	train
e557 r4 a18	1	train
e557 r4 a4	1	train
e557 r4 a13	1	train
e557 r4 a12	1	train
e557 r4 a8	1	train
e557 r5 a26	0	train
e557 r5 a0	0	train
e557 r5 a11	0	train
e557 r5 a14	0	train
e557 r5 a19	0	train
e557 r5 a31	0	train
e2938 r5 c32	1	train
e2938 r4 a18	1	train
e2938 r4 a4	1	train
e2938 r4 a13	1	train
e2938 r4 a12	1	train
e2938 r4 a8	1	train
e2938 r5 a1	0	train
e2938 r5 a5	0	train
e2938 r5 a29	0	train
e2938 r5 a38	0	train
e2938 r5 a19	0	train
e2938 r5 a0	0	train
e2787 r5 c32	1	train
e2787 r4 a18	1	train
e2787 r4 a4	1	train
e2787 r4 a13	1	train
e2787 r4 a12	1	train
e2787 r4 a8	1	train
e2787 r5 a17	0	train
e2787 r5 a7	0	train
e2787 r5 a11	0	train
e2787 r5 a9	0	train
e2787 r5 a16	0	train
e2787 r5 a37	0	train
e1712 r5 c32	1	train
e1712 r4 a18	1	train
e1712 r4 a4	1	train
e1712 r4 a13	1	train
e1712 r4 a12	1	train
e1712 r4 a8	1	train
e1712 r5 a1	0	train
e1712 r5 a27	0	train
e1712 r5 a21	0	train
e1712 r5 a26	0	train
e1712 r5 a32	0	train
e1712 r5 a2	0	train
e4918 r5 c32	1	train
e4918 r4 a18	1	train
e4918 r4 a4	1	train
e4918 r4 a13	1	train
e4918 r4 a12	1	train
e4918 r4 a8	1	train
e4918 r5 a14	0	train
e4918 r5 a25	0	train
e4918 r5 a34	0	train
e4918 r5 a32	0	train
e4918 r5 a15	0	train
e4918 r5 a16	0	train
e3111 r5 c32	1	train
e3111 r4 a18	1	train
e3111 r4 a4	1	train
e3111 r4 a13	1	train
e3111 r4 a12	1	train
e3111 r4 a8	1	train
e3111 r5 a9	0	train
e3111 r5 a22	0	train
e3111 r5 a37	0	train
e3111 r5 a33	0	train
e3111 r5 a1	0	train
e3111 r5 a36	0	train
e4312 r5 c32	1	train
e4312 r4 a18	1	train
e4312 r4 a4	1	train
e4312 r4 a13	1	train
e4312 r4 a12	1	train
e4312 r4 a8	1	train
e4312 r5 a22	0	train
e4312 r5 a34	0	train
e4312 r5 a6	0	train
e4312 r5 a15	0	train
e4312 r5 a27	0	train
e4312 r5 a31	0	train
e1906 r5 c32	1	train
e1906 r4 a18	1	train
e1906 r4 a4	1	train
e1906 r4 a13	1	train
e1906 r4 a12	1	train
e1906 r4 a8	1	train
e1906 r5 a27	0	train
e1906 r5 a26	0	train
e1906 r5 a36	0	train
e1906 r5 a35	0	train
e1906 r5 a33	0	train
e1906 r5 a32	0	train
e3669 r5 c32	1	train
e3669 r4 a18	1	train
e3669 r4 a4	1	train
e3669 r4 a13	1	train
e3669 r4 a12	1	train
e3669 r4 a8	1	train
e3669 r5 a14	0	train
e3669 r5 a16	0	train
e3669 r5 a38	0	train
e3669 r5 a25	0	train
e3669 r5 a0	0	train
e3669 r5 a31	0	train
e3085 r5 c32	1	train
e3085 r4 a18	1	train
e3085 r4 a4	1	train
e3085 r4 a13	1	train
e3085 r4 a12	1	train
e3085 r4 a8	1	train
e3085 r5 a2	0	train
e3085 r5 a30	0	train
e3085 r5 a39	0	train
e3085 r5 a6	0	train
e3085 r5 a25	0	train
e3085 r5 a35	0	train
e3481 r5 c32	1	train
e3481 r4 a18	1	train
e3481 r4 a4	1	train
e3481 r4 a13	1	train
e3481 r4 a12	1	train
e3481 r4 a8	1	train
e3481 r5 a1	0	train
e3481 r5 a6	0	train
e3481 r5 a21	0	train
e3481 r5 a34	0	train
e3481 r5 a2	0	train
e3481 r5 a10	0	train
e1417 r5 c32	1	train
e1417 r4 a18	1	train
e1417 r4 a4	1	train
e1417 r4 a13	1	train
e1417 r4 a12	1	train
e1417 r4 a8	1	train
e1417 r5 a22	0	train
e1417 r5 a24	0	train
e1417 r5 a14	0	train
e1417 r5 a25	0	train
e1417 r5 a32	0	train
e1417 r5 a34	0	train
e3360 r5 c32	1	train
e3360 r4 a18	1	train
e3360 r4 a4	1	train
e3360 r4 a13	1	train
e3360 r4 a12	1	train
e3360 r4 a8	1	train
e3360 r5 a37	0	train
e3360 r5 a3	0	train
e3360 r5 a21	0	train
e3360 r5 a14	0	train
e3360 r5 a9	0	train
e3360 r5 a35	0	train
e3561 r5 c32	1	train
e3561 r4 a18	1	train
e3561 r4 a4	1	train
e3561 r4 a13	1	train
e3561 r4 a12	1	train
e3561 r4 a8	1	train
e3561 r5 a38	0	train
e3561 r5 a26	0	train
e3561 r5 a19	0	train
e3561 r5 a39	0	train
e3561 r5 a5	0	train
e3561 r5 a31	0	train
e392 r5 c32	1	train
e392 r4 a18	1	train
e392 r4 a4	1	train
e392 r4 a13	1	train
e392 r4 a12	1	train
e392 r4 a8	1	train
e392 r5 a21	0	train
e392 r5 a31	0	train
e392 r5 a6	0	train
e392 r5 a7	0	train
e392 r5 a27	0	train
e392 r5 a10	0	train
e2216 r5 c32	1	train
e2216 r4 a18	1	train
e2216 r4 a4	1	train
e2216 r4 a13	1	train
e2216 r4 a12	1	train
e2216 r4 a8	1	train
e2216 r5 a26	0	train
e2216 r5 a23	0	train
e2216 r5 a0	0	train
e2216 r5 a34	0	train
e2216 r5 a24	0	train
e2216 r5 a15	0	train
e4099 r5 c32	1	train
e4099 r4 a18	1	train
e4099 r4 a4	1	train
e4099 r4 a13	1	train
e4099 r4 a12	1	train
e4099 r4 a8	1	train
e4099 r5 a6	0	train
e4099 r5 a11	0	train
e4099 r5 a34	0	train
e4099 r5 a15	0	train
e4099 r5 a19	0	train
e4099 r5 a24	0	train
e1664 r5 c32	1	train
e1664 r4 a18	1	train
e1664 r4 a4	1	train
e1664 r4 a13	1	train
e1664 r4 a12	1	train
e1664 r4 a8	1	train
e1664 r5 a16	0	train
e1664 r5 a17	0	train
e1664 r5 a34	0	train
e1664 r5 a15	0	train
e1664 r5 a25	0	train
e1664 r5 a6	0	train
e2881 r5 c32	1	train
e2881 r4 a18	1	train
e2881 r4 a4	1	train
e2881 r4 a13	1	train
e2881 r4 a12	1	train
e2881 r4 a8	1	train
e2881 r5 a11	0	train
e2881 r5 a31	0	train
e2881 r5 a6	0	train
e2881 r5 a37	0	train
e2881 r5 a7	0	train
e2881 r5 a33	0	train
e4233 r4 c32	1	train
e4233 r4 a18	1	eval
e4233 r4 a4	1	eval
e4233 r4 a13	1	eval
e4233 r4 a12	1	eval
e4233 r4 a8	1	eval
e4233 r4 a3	1	eval
e4233 r4 a34	1	eval
e4233 r4 a17	1	eval
e4233 r4 a22	1	eval
e4233 r4 a35	1	eval
e4233 r4 a30	1	eval
e2864 r4 c32	1	train
e2864 r4 a18	1	eval
e2864 r4 a4	1	eval
e2864 r4 a13	1	eval
e2864 r4 a12	1	eval
e2864 r4 a8	1	eval
e2864 r4 a27	1	eval
e2864 r4 a23	1	eval
e2864 r4 a5	1	eval
e2864 r4 a31	1	eval
e2864 r4 a28	1	eval
e2864 r4 a24	1	eval
e4120 r4 c32	1	train
e4120 r4 a18	1	eval
e4120 r4 a4	1	eval
e4120 r4 a13	1	eval
e4120 r4 a12	1	eval
e4120 r4 a8	1	eval
e4120 r4 a22	1	eval
e4120 r4 a15	1	eval
e4120 r4 a17	1	eval
e4120 r4 a23	1	eval
e4120 r4 a11	1	eval
e4120 r4 a39	1	eval
e2049 r4 c32	1	train
e2049 r4 a18	1	eval
e2049 r4 a4	1	eval
e2049 r4 a13	1	eval
e2049 r4 a12	1	eval
e2049 r4 a8	1	eval
e2049 r4 a17	1	eval
e2049 r4 a2	1	eval
e2049 r4 a27	1	eval
e2049 r4 a11	1	eval
e2049 r4 a9	1	eval
e2049 r4 a28	1	eval
e4369 r4 c32	1	train
e4369 r4 a18	1	eval
e4369 r4 a4	1	eval
e4369 r4 a13	1	eval
e4369 r4 a12	1	eval
e4369 r4 a8	1	eval
e4369 r4 a5	1	eval
e4369 r4 a10	1	eval
e4369 r4 a25	1	eval
e4369 r4 a29	1	eval
e4369 r4 a1	1	eval
e4369 r4 a30	1	eval
e3484 r4 c32	1	train
e3484 r4 a18	1	eval
e3484 r4 a4	1	eval
e3484 r4 a13	1	eval
e3484 r4 a12	1	eval
e3484 r4 a8	1	eval
e3484 r4 a39	1	eval
e3484 r4 a33	1	eval
e3484 r4 a3	1	eval
e3484 r4 a27	1	eval
e3484 r4 a35	1	eval
e3484 r4 a22	1	eval
e4014 r4 c32	1	train
e4014 r4 a18	1	eval
e4014 r4 a4	1	eval
e4014 r4 a13	1	eval
e4014 r4 a12	1	eval
e4014 r4 a8	1	eval
e4014 r4 a26	1	eval
e4014 r4 a36	1	eval
e4014 r4 a16	1	eval
e4014 r4 a20	1	eval
e4014 r4 a28	1	eval
e4014 r4 a3	1	eval
e4651 r4 c32	1	train
e4651 r4 a18	1	eval
e4651 r4 a4	1	eval
e4651 r4 a13	1	eval
e4651 r4 a12	1	eval
e4651 r4 a8	1	eval
e4651 r4 a27	1	eval
e4651 r4 a14	1	eval
e4651 r4 a7	1	eval
e4651 r4 a29	1	eval
e4651 r4 a23	1	eval
e4651 r4 a2	1	eval
e3210 r5 c11	1	train
e3210 r4 a22	1	train
e3210 r4 a23	1	train
e3210 r4 a24	1	train
e3210 r4 a31	1	train
e3210 r4 a27	1	train
e3210 r5 a15	0	train
e3210 r5 a21	0	train
e3210 r5 a37	0	train
e3210 r5 a33	0	train
e3210 r5 a11	0	train
e3210 r5 a25	0	train
e2467 r5 c11	1	train
e2467 r4 a22	1	train
e2467 r4 a23	1	train
e2467 r4 a24	1	train
e2467 r4 a31	1	train
e2467 r4 a27	1	train
e2467 r5 a12	0	train
e2467 r5 a0	0	train
e2467 r5 a25	0	train
e2467 r5 a30	0	train
e2467 r5 a20	0	train
e2467 r5 a11	0	train
e59 r5 c11	1	train
e59 r4 a22	1	train
e59 r4 a23	1	train
e59 r4 a24	1	train
e59 r4 a31	1	train
e59 r4 a27	1	train
e59 r5 a39	0	train
e59 r5 a8	0	train
e59 r5 a21	0	train
e59 r5 a35	0	train
e59 r5 a3	0	train
e59 r5 a37	0	train
e2827 r5 c11	1	train
e2827 r4 a22	1	train
e2827 r4 a23	1	train
e2827 r4 a24	1	train
e2827 r4 a31	1	train
e2827 r4 a27	1	train
e2827 r5 a32	0	train
e2827 r5 a3	0	train
e2827 r5 a18	0	train
e2827 r5 a1	0	train
e2827 r5 a28	0	train
e2827 r5 a35	0	train
e1486 r5 c11	1	train
e1486 r4 a22	1	train
e1486 r4 a23	1	train
e1486 r4 a24	1	train
e1486 r4 a31	1	train
e1486 r4 a27	1	train
e1486 r5 a4	0	train
e1486 r5 a36	0	train
e1486 r5 a35	0	train
e1486 r5 a30	0	train
e1486 r5 a15	0	train
e1486 r5 a38	0	train
e4351 r5 c11	1	train
e4351 r4 a22	1	train
e4351 r4 a23	1	train
e4351 r4 a24	1	train
e4351 r4 a31	1	train
e4351 r4 a27	1	train
e4351 r5 a25	0	train
e4351 r5 a14	0	train
e4351 r5 a36	0	train
e4351 r5 a32	0	train
e4351 r5 a28	0	train
e4351 r5 a26	0	train
e2937 r5 c11	1	train
e2937 r4 a22	1	train
e2937 r4 a23	1	train
e2937 r4 a24	1	train
e2937 r4 a31	1	train
e2937 r4 a27	1	train
e2937 r5 a30	0	train
e2937 r5 a1	0	train
e2937 r5 a28	0	train
e2937 r5 a4	0	train
e2937 r5 a0	0	train
e2937 r5 a35	0	train
e543 r5 c11	1	train
e543 r4 a22	1	train
e543 r4 a23	1	train
e543 r4 a24	1	train
e543 r4 a31	1	train
e543 r4 a27	1	train
e543 r5 a2	0	train
e543 r5 a9	0	train
e543 r5 a11	0	train
e543 r5 a16	0	train
e543 r5 a6	0	train
e543 r5 a26	0	train
e2411 r5 c11	1	train
e2411 r4 a22	1	train
e2411 r4 a23	1	train
e2411 r4 a24	1	train
e2411 r4 a31	1	train
e2411 r4 a27	1	train
e2411 r5 a36	0	train
e2411 r5 a17	0	train
e2411 r5 a5	0	train
e2411 r5 a21	0	train
e2411 r5 a34	0	train
e2411 r5 a9	0	train
e3255 r5 c11	1	train
e3255 r4 a22	1	train
e3255 r4 a23	1	train
e3255 r4 a24	1	train
e3255 r4 a31	1	train
e3255 r4 a27	1	train
e3255 r5 a14	0	train
e3255 r5 a35	0	train
e3255 r5 a10	0	train
e3255 r5 a39	0	train
e3255 r5 a11	0	train
e3255 r5 a33	0	train
e4884 r5 c11	1	train
e4884 r4 a22	1	train
e4884 r4 a23	1	train
e4884 r4 a24	1	train
e4884 r4 a31	1	train
e4884 r4 a27	1	train
e4884 r5 a8	0	train
e4884 r5 a34	0	train
e4884 r5 a30	0	train
e4884 r5 a4	0	train
e4884 r5 a15	0	train
e4884 r5 a33	0	train
e2566 r5 c11	1	train
e2566 r4 a22	1	train
e2566 r4 a23	1	train
e2566 r4 a24	1	train
e2566 r4 a31	1	train
e2566 r4 a27	1	train
e2566 r5 a30	0	train
e2566 r5 a2	0	train
e2566 r5 a17	0	train
e2566 r5 a35	0	train
e2566 r5 a16	0	train
e2566 r5 a26	0	train
e3537 r5 c11	1	train
e3537 r4 a22	1	train
e3537 r4 a23	1	train
e3537 r4 a24	1	train
e3537 r4 a31	1	train
e3537 r4 a27	1	train
e3537 r5 a20	0	train
e3537 r5 a10	0	train
e3537 r5 a16	0	train
e3537 r5 a37	0	train
e3537 r5 a15	0	train
e3537 r5 a30	0	train
e4958 r5 c11	1	train
e4958 r4 a22	1	train
e4958 r4 a23	1	train
e4958 r4 a24	1	train
e4958 r4 a31	1	train
e4958 r4 a27	1	train
e4958 r5 a3	0	train
e4958 r5 a11	0	train
e4958 r5 a15	0	train
e4958 r5 a26	0	train
e4958 r5 a16	0	train
e4958 r5 a32	0	train
e2908 r5 c11	1	train
e2908 r4 a22	1	train
e2908 r4 a23	1	train
e2908 r4 a24	1	train
e2908 r4 a31	1	train
e2908 r4 a27	1	train
e2908 r5 a16	0	train
e2908 r5 a19	0	train
e2908 r5 a26	0	train
e2908 r5 a35	0	train
e2908 r5 a9	0	train
e2908 r5 a15	0	train
e3612 r5 c11	1	train
e3612 r4 a22	1	train
e3612 r4 a23	1	train
e3612 r4 a24	1	train
e3612 r4 a31	1	train
e3612 r4 a27	1	train
e3612 r5 a38	0	train
e3612 r5 a16	0	train
e3612 r5 a17	0	train
e3612 r5 a13	0	train
e3612 r5 a36	0	train
e3612 r5 a10	0	train
e3798 r5 c11	1	train
e3798 r4 a22	1	train
e3798 r4 a23	1	train
e3798 r4 a24	1	train
e3798 r4 a31	1	train
e3798 r4 a27	1	train
e3798 r5 a14	0	train
e3798 r5 a35	0	train
e3798 r5 a9	0	train
e3798 r5 a20	0	train
e3798 r5 a5	0	train
e3798 r5 a39	0	train
e135 r5 c11	1	train
e135 r4 a22	1	train
e135 r4 a23	1	train
e135 r4 a24	1	train
e135 r4 a31	1	train
e135 r4 a27	1	train
e135 r5 a0	0	train
e135 r5 a39	0	train
e135 r5 a1	0	train
e135 r5 a10	0	train
e135 r5 a38	0	train
e135 r5 a13	0	train
e2615 r5 c11	1	train
e2615 r4 a22	1	train
e2615 r4 a23	1	train
e2615 r4 a24	1	train
e2615 r4 a31	1	train
e2615 r4 a27	1	train
e2615 r5 a15	0	train
e2615 r5 a35	0	train
e2615 r5 a14	0	train
e2615 r5 a32	0	train
e2615 r5 a3	0	train
e2615 r5 a16	0	train
e3332 r5 c11	1	train
e3332 r4 a22	1	train
e3332 r4 a23	1	train
e3332 r4 a24	1	train
e3332 r4 a31	1	train
e3332 r4 a27	1	train
e3332 r5 a19	0	train
e3332 r5 a11	0	train
e3332 r5 a7	0	train
e3332 r5 a39	0	train
e3332 r5 a3	0	train
e3332 r5 a0	0	train
e688 r5 c11	1	train
e688 r4 a22	1	train
e688 r4 a23	1	train
e688 r4 a24	1	train
e688 r4 a31	1	train
e688 r4 a27	1	train
e688 r5 a12	0	train
e688 r5 a35	0	train
e688 r5 a28	0	train
e688 r5 a30	0	train
e688 r5 a32	0	train
e688 r5 a26	0	train
e1026 r5 c11	1	train
e1026 r4 a22	1	train
e1026 r4 a23	1	train
e1026 r4 a24	1	train
e1026 r4 a31	1	train
e1026 r4 a27	1	train
e1026 r5 a37	0	train
e1026 r5 a14	0	train
e1026 r5 a3	0	train
e1026 r5 a19	0	train
e1026 r5 a33	0	train
e1026 r5 a39	0	train
e1075 r5 c11	1	train
e1075 r4 a22	1	train
e1075 r4 a23	1	train
e1075 r4 a24	1	train
e1075 r4 a31	1	train
e1075 r4 a27	1	train
e1075 r5 a9	0	train
e1075 r5 a33	0	train
e1075 r5 a35	0	train
e1075 r5 a5	0	train
e1075 r5 a32	0	train
e1075 r5 a15	0	train
e1143 r5 c11	1	train
e1143 r4 a22	1	train
e1143 r4 a23	1	train
e1143 r4 a24	1	train
e1143 r4 a31	1	train
e1143 r4 a27	1	train
e1143 r5 a13	0	train
e1143 r5 a17	0	train
e1143 r5 a25	0	train
e1143 r5 a10	0	train
e1143 r5 a9	0	train
e1143 r5 a29	0	train
e4284 r5 c11	1	train
e4284 r4 a22	1	train
e4284 r4 a23	1	train
e4284 r4 a24	1	train
e4284 r4 a31	1	train
e4284 r4 a27	1	train
e4284 r5 a21	0	train
e4284 r5 a18	0	train
e4284 r5 a13	0	train
e4284 r5 a16	0	train
e4284 r5 a34	0	train
e4284 r5 a15	0	train
e4399 r5 c11	1	train
e4399 r4 a22	1	train
e4399 r4 a23	1	train
e4399 r4 a24	1	train
e4399 r4 a31	1	train
e4399 r4 a27	1	train
e4399 r5 a9	0	train
e4399 r5 a13	0	train
e4399 r5 a21	0	train
e4399 r5 a6	0	train
e4399 r5 a38	0	train
e4399 r5 a25	0	train
e4680 r5 c11	1	train
e4680 r4 a22	1	train
e4680 r4 a23	1	train
e4680 r4 a24	1	train
e4680 r4 a31	1	train
e4680 r4 a27	1	train
e4680 r5 a28	0	train
e4680 r5 a16	0	train
e4680 r5 a21	0	train
e4680 r5 a13	0	train
e4680 r5 a11	0	train
e4680 r5 a32	0	train
e3804 r5 c11	1	train
e3804 r4 a22	1	train
e3804 r4 a23	1	train
e3804 r4 a24	1	train
e3804 r4 a31	1	train
e3804 r4 a27	1	train
e3804 r5 a19	0	train
e3804 r5 a10	0	train
e3804 r5 a9	0	train
e3804 r5 a15	0	train
e3804 r5 a21	0	train
e3804 r5 a2	0	train
e3190 r5 c11	1	train
e3190 r4 a22	1	train
e3190 r4 a23	1	train
e3190 r4 a24	1	train
e3190 r4 a31	1	train
e3190 r4 a27	1	train
e3190 r5 a37	0	train
e3190 r5 a19	0	train
e3190 r5 a11	0	train
e3190 r5 a15	0	train
e3190 r5 a21	0	train
e3190 r5 a4	0	train
e48 r5 c11	1	train
e48 r4 a22	1	train
e48 r4 a23	1	train
e48 r4 a24	1	train
e48 r4 a31	1	train
e48 r4 a27	1	train
e48 r5 a4	0	train
