fact	label	source
e2742 r11 a33	0	train
e2742 r11 a35	0	train
e2742 r11 a21	0	train
e2742 r11 a9	0	train
e3985 r11 c64	1	train
e3985 r10 a11	1	train
e3985 r10 a2	1	train
e3985 r10 a18	1	train
e3985 r10 a27	1	train
e3985 r10 a6	1	train
e3985 r11 a36	0	train
e3985 r11 a26	0	train
e3985 r11 a29	0	train
e3985 r11 a38	0	train
e3985 r11 a12	0	train
e3985 r11 a34	0	train
e2369 r11 c64	1	train
e2369 r10 a11	1	train
e2369 r10 a2	1	train
e2369 r10 a18	1	train
e2369 r10 a27	1	train
e2369 r10 a6	1	train
e2369 r11 a24	0	train
e2369 r11 a31	0	train
e2369 r11 a38	0	train
e2369 r11 a26	0	train
e2369 r11 a16	0	train
e2369 r11 a19	0	train
e3690 r11 c64	1	train
e3690 r10 a11	1	train
e3690 r10 a2	1	train
e3690 r10 a18	1	train
e3690 r10 a27	1	train
e3690 r10 a6	1	train
e3690 r11 a25	0	train
e3690 r11 a13	0	train
e3690 r11 a34	0	train
e3690 r11 a7	0	train
e3690 r11 a21	0	train
e3690 r11 a0	0	train
e4927 r11 c64	1	train
e4927 r10 a11	1	train
e4927 r10 a2	1	train
e4927 r10 a18	1	train
e4927 r10 a27	1	train
e4927 r10 a6	1	train
e4927 r11 a8	0	train
e4927 r11 a38	0	train
e4927 r11 a17	0	train
e4927 r11 a12	0	train
e4927 r11 a10	0	train
e4927 r11 a30	0	train
e2729 r11 c64	1	train
e2729 r10 a11	1	train
e2729 r10 a2	1	train
e2729 r10 a18	1	train
e2729 r10 a27	1	train
e2729 r10 a6	1	train
e2729 r11 a10	0	train
e2729 r11 a7	0	train
e2729 r11 a4	0	train
e2729 r11 a19	0	train
e2729 r11 a13	0	train
e2729 r11 a36	0	train
e2026 r11 c64	1	train
e2026 r10 a11	1	train
e2026 r10 a2	1	train
e2026 r10 a18	1	train
e2026 r10 a27	1	train
e2026 r10 a6	1	train
e2026 r11 a31	0	train
e2026 r11 a17	0	train
e2026 r11 a12	0	train
e2026 r11 a23	0	train
e2026 r11 a36	0	train
e2026 r11 a34	0	train
e943 r11 c64	1	train
e943 r10 a11	1	train
e943 r10 a2	1	train
e943 r10 a18	1	train
e943 r10 a27	1	train
e943 r10 a6	1	train
e943 r11 a8	0	train
e943 r11 a9	0	train
e943 r11 a16	0	train
e943 r11 a32	0	train
e943 r11 a39	0	train
e943 r11 a26	0	train
e4382 r11 c64	1	train
e4382 r10 a11	1	train
e4382 r10 a2	1	train
e4382 r10 a18	1	train
e4382 r10 a27	1	train
e4382 r10 a6	1	train
e4382 r11 a38	0	train
e4382 r11 a0	0	train
e4382 r11 a25	0	train
e4382 r11 a26	0	train
e4382 r11 a36	0	train
e4382 r11 a22	0	train
e3806 r11 c64	1	train
e3806 r10 a11	1	train
e3806 r10 a2	1	train
e3806 r10 a18	1	train
e3806 r10 a27	1	train
e3806 r10 a6	1	train
e3806 r11 a37	0	train
e3806 r11 a21	0	train
e3806 r11 a12	0	train
e3806 r11 a28	0	train
e3806 r11 a25	0	train
e3806 r11 a17	0	train
e2250 r11 c64	1	train
e2250 r10 a11	1	train
e2250 r10 a2	1	train
e2250 r10 a18	1	train
e2250 r10 a27	1	train
e2250 r10 a6	1	train
e2250 r11 a37	0	train
e2250 r11 a13	0	train
e2250 r11 a32	0	train
e2250 r11 a5	0	train
e2250 r11 a38	0	train
e2250 r11 a16	0	train
e2461 r11 c64	1	train
e2461 r10 a11	1	train
e2461 r10 a2	1	train
e2461 r10 a18	1	train
e2461 r10 a27	1	train
e2461 r10 a6	1	train
e2461 r11 a15	0	train
e2461 r11 a33	0	train
e2461 r11 a38	0	train
e2461 r11 a26	0	train
e2461 r11 a37	0	train
e2461 r11 a20	0	train
e3747 r11 c64	1	train
e3747 r10 a11	1	train
e3747 r10 a2	1	train
e3747 r10 a18	1	train
e3747 r10 a27	1	train
e3747 r10 a6	1	train
e3747 r11 a31	0	train
e3747 r11 a19	0	train
e3747 r11 a15	0	train
e3747 r11 a37	0	train
e3747 r11 a9	0	train
e3747 r11 a4	0	train
e513 r11 c64	1	train
e513 r10 a11	1	train
e513 r10 a2	1	train
e513 r10 a18	1	train
e513 r10 a27	1	train
e513 r10 a6	1	train
e513 r11 a28	0	train
e513 r11 a37	0	train
e513 r11 a5	0	train
e513 r11 a39	0	train
e513 r11 a4	0	train
e513 r11 a34	0	train
e3139 r11 c64	1	train
e3139 r10 a11	1	train
e3139 r10 a2	1	train
e3139 r10 a18	1	train
e3139 r10 a27	1	train
e3139 r10 a6	1	train
e3139 r11 a8	0	train
e3139 r11 a0	0	train
e3139 r11 a10	0	train
e3139 r11 a24	0	train
e3139 r11 a22	0	train
e3139 r11 a39	0	train
e2551 r11 c64	1	train
e2551 r10 a11	1	train
e2551 r10 a2	1	train
e2551 r10 a18	1	train
e2551 r10 a27	1	train
e2551 r10 a6	1	train
e2551 r11 a21	0	train
e2551 r11 a20	0	train
e2551 r11 a8	0	train
e2551 r11 a26	0	train
e2551 r11 a14	0	train
e2551 r11 a1	0	train
e4424 r11 c64	1	train
e4424 r10 a11	1	train
e4424 r10 a2	1	train
e4424 r10 a18	1	train
e4424 r10 a27	1	train
e4424 r10 a6	1	train
e4424 r11 a25	0	train
e4424 r11 a7	0	train
e4424 r11 a8	0	train
e4424 r11 a20	0	train
e4424 r11 a38	0	train
e4424 r11 a12	0	train
e4946 r11 c64	1	train
e4946 r10 a11	1	train
e4946 r10 a2	1	train
e4946 r10 a18	1	train
e4946 r10 a27	1	train
e4946 r10 a6	1	train
e4946 r11 a22	0	train
e4946 r11 a16	0	train
e4946 r11 a36	0	train
e4946 r11 a38	0	train
e4946 r11 a21	0	train
e4946 r11 a31	0	train
e803 r11 c64	1	train
e803 r10 a11	1	train
e803 r10 a2	1	train
e803 r10 a18	1	train
e803 r10 a27	1	train
e803 r10 a6	1	train
e803 r11 a15	0	train
e803 r11 a0	0	train
e803 r11 a38	0	train
e803 r11 a14	0	train
e803 r11 a12	0	train
e803 r11 a24	0	train
e819 r11 c64	1	train
e819 r10 a11	1	train
e819 r10 a2	1	train
e819 r10 a18	1	train
e819 r10 a27	1	train
e819 r10 a6	1	train
e819 r11 a16	0	train
e819 r11 a13	0	train
e819 r11 a35	0	train
e819 r11 a24	0	train
e819 r11 a15	0	train
e819 r11 a8	0	train
e3363 r11 c64	1	train
e3363 r10 a11	1	train
e3363 r10 a2	1	train
e3363 r10 a18	1	train
e3363 r10 a27	1	train
e3363 r10 a6	1	train
e3363 r11 a35	0	train
e3363 r11 a4	0	train
e3363 r11 a37	0	train
e3363 r11 a1	0	train
e3363 r11 a16	0	train
e3363 r11 a22	0	train
e2466 r11 c64	1	train
e2466 r10 a11	1	train
e2466 r10 a2	1	train
e2466 r10 a18	1	train
e2466 r10 a27	1	train
e2466 r10 a6	1	train
e2466 r11 a0	0	train
e2466 r11 a23	0	train
e2466 r11 a32	0	train
e2466 r11 a25	0	train
e2466 r11 a37	0	train
e2466 r11 a1	0	train
e2529 r11 c64	1	train
e2529 r10 a11	1	train
e2529 r10 a2	1	train
e2529 r10 a18	1	train
e2529 r10 a27	1	train
e2529 r10 a6	1	train
e2529 r11 a39	0	train
e2529 r11 a3	0	train
e2529 r11 a29	0	train
e2529 r11 a14	0	train
e2529 r11 a23	0	train
e2529 r11 a34	0	train
e2893 r11 c64	1	train
e2893 r10 a11	1	train
e2893 r10 a2	1	train
e2893 r10 a18	1	train
e2893 r10 a27	1	train
e2893 r10 a6	1	train
e2893 r11 a7	0	train
e2893 r11 a8	0	train
e2893 r11 a38	0	train
e2893 r11 a14	0	train
e2893 r11 a39	0	train
e2893 r11 a33	0	train
e782 r11 c64	1	train
e782 r10 a11	1	train
e782 r10 a2	1	train
e782 r10 a18	1	train
e782 r10 a27	1	train
e782 r10 a6	1	train
e782 r11 a17	0	train
e782 r11 a14	0	train
e782 r11 a5	0	train
e782 r11 a23	0	train
e782 r11 a16	0	train
e782 r11 a19	0	train
e3829 r11 c64	1	train
e3829 r10 a11	1	train
e3829 r10 a2	1	train
e3829 r10 a18	1	train
e3829 r10 a27	1	train
e3829 r10 a6	1	train
e3829 r11 a38	0	train
e3829 r11 a26	0	train
e3829 r11 a12	0	train
e3829 r11 a35	0	train
e3829 r11 a36	0	train
e3829 r11 a28	0	train
e1609 r11 c64	1	train
e1609 r10 a11	1	train
e1609 r10 a2	1	train
e1609 r10 a18	1	train
e1609 r10 a27	1	train
e1609 r10 a6	1	train
e1609 r11 a36	0	train
e1609 r11 a12	0	train
e1609 r11 a0	0	train
e1609 r11 a13	0	train
e1609 r11 a5	0	train
e1609 r11 a15	0	train
e2006 r11 c64	1	train
e2006 r10 a11	1	train
e2006 r10 a2	1	train
e2006 r10 a18	1	train
e2006 r10 a27	1	train
e2006 r10 a6	1	train
e2006 r11 a12	0	train
e2006 r11 a1	0	train
e2006 r11 a5	0	train
e2006 r11 a26	0	train
e2006 r11 a33	0	train
e2006 r11 a8	0	train
e609 r11 c64	1	train
e609 r10 a11	1	train
e609 r10 a2	1	train
e609 r10 a18	1	train
e609 r10 a27	1	train
e609 r10 a6	1	train
e609 r11 a23	0	train
e609 r11 a12	0	train
e609 r11 a34	0	train
e609 r11 a24	0	train
e609 r11 a37	0	train
e609 r11 a20	0	train
e2316 r11 c64	1	train
e2316 r10 a11	1	train
e2316 r10 a2	1	train
e2316 r10 a18	1	train
e2316 r10 a27	1	train
e2316 r10 a6	1	train
e2316 r11 a0	0	train
e2316 r11 a12	0	train
e2316 r11 a3	0	train
e2316 r11 a8	0	train
e2316 r11 a17	0	train
e2316 r11 a19	0	train
e1432 r11 c64	1	train
e1432 r10 a11	1	train
e1432 r10 a2	1	train
e1432 r10 a18	1	train
e1432 r10 a27	1	train
e1432 r10 a6	1	train
e1432 r11 a3	0	train
e1432 r11 a9	0	train
e1432 r11 a1	0	train
e1432 r11 a21	0	train
e1432 r11 a14	0	train
e1432 r11 a24	0	train
e4878 r11 c64	1	train
e4878 r10 a11	1	train
e4878 r10 a2	1	train
e4878 r10 a18	1	train
e4878 r10 a27	1	train
e4878 r10 a6	1	train
e4878 r11 a3	0	train
e4878 r11 a17	0	train
e4878 r11 a33	0	train
e4878 r11 a12	0	train
e4878 r11 a0	0	train
e4878 r11 a25	0	train
e3352 r11 c64	1	train
e3352 r10 a11	1	train
e3352 r10 a2	1	train
e3352 r10 a18	1	train
e3352 r10 a27	1	train
e3352 r10 a6	1	train
e3352 r11 a8	0	train
e3352 r11 a22	0	train
e3352 r11 a32	0	train
e3352 r11 a24	0	train
e3352 r11 a17	0	train
e3352 r11 a23	0	train
e845 r11 c64	1	train
e845 r10 a11	1	train
e845 r10 a2	1	train
e845 r10 a18	1	train
e845 r10 a27	1	train
e845 r10 a6	1	train
e845 r11 a7	0	train
e845 r11 a34	0	train
e845 r11 a25	0	train
e845 r11 a35	0	train
e845 r11 a20	0	train
e845 r11 a24	0	train
e1710 r11 c64	1	train
e1710 r10 a11	1	train
e1710 r10 a2	1	train
e1710 r10 a18	1	train
e1710 r10 a27	1	train
e1710 r10 a6	1	train
e1710 r11 a13	0	train
e1710 r11 a25	0	train
e1710 r11 a8	0	train
e1710 r11 a21	0	train
e1710 r11 a1	0	train
e1710 r11 a28	0	train
e3950 r11 c64	1	train
e3950 r10 a11	1	train
e3950 r10 a2	1	train
e3950 r10 a18	1	train
e3950 r10 a27	1	train
e3950 r10 a6	1	train
e3950 r11 a35	0	train
e3950 r11 a14	0	train
e3950 r11 a20	0	train
e3950 r11 a34	0	train
e3950 r11 a30	0	train
e3950 r11 a9	0	train
e3972 r11 c64	1	train
e3972 r10 a11	1	train
e3972 r10 a2	1	train
e3972 r10 a18	1	train
e3972 r10 a27	1	train
e3972 r10 a6	1	train
e3972 r11 a32	0	train
e3972 r11 a33	0	train
e3972 r11 a14	0	train
e3972 r11 a31	0	train
e3972 r11 a21	0	train
e3972 r11 a35	0	train
e3449 r11 c64	1	train
e3449 r10 a11	1	train
e3449 r10 a2	1	train
e3449 r10 a18	1	train
e3449 r10 a27	1	train
e3449 r10 a6	1	train
e3449 r11 a7	0	train
e3449 r11 a33	0	train
e3449 r11 a20	0	train
e3449 r11 a38	0	train
e3449 r11 a16	0	train
e3449 r11 a24	0	train
e4338 r11 c64	1	train
e4338 r10 a11	1	train
e4338 r10 a2	1	train
e4338 r10 a18	1	train
e4338 r10 a27	1	train
e4338 r10 a6	1	train
e4338 r11 a26	0	train
e4338 r11 a7	0	train
e4338 r11 a1	0	train
e4338 r11 a16	0	train
e4338 r11 a30	0	train
e4338 r11 a0	0	train
e3887 r11 c64	1	train
e3887 r10 a11	1	train
e3887 r10 a2	1	train
e3887 r10 a18	1	train
e3887 r10 a27	1	train
e3887 r10 a6	1	train
e3887 r11 a26	0	train
e3887 r11 a30	0	train
e3887 r11 a10	0	train
e3887 r11 a1	0	train
e3887 r11 a28	0	train
e3887 r11 a20	0	train
e2617 r11 c64	1	train
e2617 r10 a11	1	train
e2617 r10 a2	1	train
e2617 r10 a18	1	train
e2617 r10 a27	1	train
e2617 r10 a6	1	train
e2617 r11 a14	0	train
e2617 r11 a19	0	train
e2617 r11 a9	0	train
e2617 r11 a37	0	train
e2617 r11 a21	0	train
e2617 r11 a16	0	train
e3961 r11 c64	1	train
e3961 r10 a11	1	train
e3961 r10 a2	1	train
e3961 r10 a18	1	train
e3961 r10 a27	1	train
e3961 r10 a6	1	train
e3961 r11 a7	0	train
e3961 r11 a20	0	train
e3961 r11 a16	0	train
e3961 r11 a8	0	train
e3961 r11 a34	0	train
e3961 r11 a35	0	train
e2725 r11 c64	1	train
e2725 r10 a11	1	train
e2725 r10 a2	1	train
e2725 r10 a18	1	train
e2725 r10 a27	1	train
e2725 r10 a6	1	train
e2725 r11 a3	0	train
e2725 r11 a26	0	train
e2725 r11 a7	0	train
e2725 r11 a25	0	train
e2725 r11 a5	0	train
e2725 r11 a20	0	train
e310 r11 c64	1	train
e310 r10 a11	1	train
e310 r10 a2	1	train
e310 r10 a18	1	train
e310 r10 a27	1	train
e310 r10 a6	1	train
e310 r11 a34	0	train
e310 r11 a21	0	train
e310 r11 a28	0	train
e310 r11 a10	0	train
e310 r11 a16	0	train
e310 r11 a35	0	train
e4235 r11 c64	1	train
e4235 r10 a11	1	train
e4235 r10 a2	1	train
e4235 r10 a18	1	train
e4235 r10 a27	1	train
e4235 r10 a6	1	train
e4235 r11 a10	0	train
e4235 r11 a33	0	train
e4235 r11 a17	0	train
e4235 r11 a34	0	train
e4235 r11 a21	0	train
e4235 r11 a20	0	train
e2693 r11 c64	1	train
e2693 r10 a11	1	train
e2693 r10 a2	1	train
e2693 r10 a18	1	train
e2693 r10 a27	1	train
e2693 r10 a6	1	train
e2693 r11 a17	0	train
e2693 r11 a22	0	train
e2693 r11 a26	0	train
e2693 r11 a29	0	train
e2693 r11 a10	0	train
e2693 r11 a20	0	train
e3735 r11 c64	1	train
e3735 r10 a11	1	train
e3735 r10 a2	1	train
e3735 r10 a18	1	train
e3735 r10 a27	1	train
e3735 r10 a6	1	train
e3735 r11 a34	0	train
e3735 r11 a22	0	train
e3735 r11 a39	0	train
e3735 r11 a20	0	train
e3735 r11 a9	0	train
e3735 r11 a35	0	train
e3959 r11 c64	1	train
e3959 r10 a11	1	train
e3959 r10 a2	1	train
e3959 r10 a18	1	train
e3959 r10 a27	1	train
e3959 r10 a6	1	train
e3959 r11 a20	0	train
e3959 r11 a24	0	train
e3959 r11 a35	0	train
e3959 r11 a16	0	train
e3959 r11 a30	0	train
e3959 r11 a37	0	train
e2377 r11 c64	1	train
e2377 r10 a11	1	train
e2377 r10 a2	1	train
e2377 r10 a18	1	train
e2377 r10 a27	1	train
e2377 r10 a6	1	train
e2377 r11 a33	0	train
e2377 r11 a7	0	train
e2377 r11 a34	0	train
e2377 r11 a15	0	train
e2377 r11 a21	0	train
e2377 r11 a19	0	train
e2888 r11 c64	1	train
e2888 r10 a11	1	train
e2888 r10 a2	1	train
e2888 r10 a18	1	train
e2888 r10 a27	1	train
e2888 r10 a6	1	train
e2888 r11 a7	0	train
e2888 r11 a35	0	train
e2888 r11 a0	0	train
e2888 r11 a3	0	train
e2888 r11 a22	0	train
e2888 r11 a33	0	train
e3781 r11 c64	1	train
e3781 r10 a11	1	train
e3781 r10 a2	1	train
e3781 r10 a18	1	train
e3781 r10 a27	1	train
e3781 r10 a6	1	train
e3781 r11 a10	0	train
e3781 r11 a36	0	train
e3781 r11 a25	0	train
e3781 r11 a3	0	train
e3781 r11 a22	0	train
e3781 r11 a20	0	train
e2499 r11 c64	1	train
e2499 r10 a11	1	train
e2499 r10 a2	1	train
e2499 r10 a18	1	train
e2499 r10 a27	1	train
e2499 r10 a6	1	train
e2499 r11 a29	0	train
e2499 r11 a12	0	train
e2499 r11 a20	0	train
e2499 r11 a30	0	train
e2499 r11 a5	0	train
e2499 r11 a10	0	train
e623 r11 c64	1	train
e623 r10 a11	1	train
e623 r10 a2	1	train
e623 r10 a18	1	train
e623 r10 a27	1	train
e623 r10 a6	1	train
e623 r11 a0	0	train
e623 r11 a1	0	train
e623 r11 a14	0	train
e623 r11 a16	0	train
e623 r11 a25	0	train
e623 r11 a32	0	train
e2553 r11 c64	1	train
e2553 r10 a11	1	train
e2553 r10 a2	1	train
e2553 r10 a18	1	train
e2553 r10 a27	1	train
e2553 r10 a6	1	train
e2553 r11 a21	0	train
e2553 r11 a0	0	train
e2553 r11 a4	0	train
e2553 r11 a26	0	train
e2553 r11 a14	0	train
e2553 r11 a9	0	train
e4022 r11 c64	1	train
e4022 r10 a11	1	train
e4022 r10 a2	1	train
e4022 r10 a18	1	train
e4022 r10 a27	1	train
e4022 r10 a6	1	train
e4022 r11 a35	0	train
e4022 r11 a26	0	train
e4022 r11 a23	0	train
e4022 r11 a12	0	train
e4022 r11 a5	0	train
e4022 r11 a19	0	train
e287 r11 c64	1	train
e287 r10 a11	1	train
e287 r10 a2	1	train
e287 r10 a18	1	train
e287 r10 a27	1	train
e287 r10 a6	1	train
e287 r11 a17	0	train
e287 r11 a12	0	train
e287 r11 a38	0	train
e287 r11 a20	0	train
e287 r11 a23	0	train
e287 r11 a34	0	train
e383 r11 c64	1	train
e383 r10 a11	1	train
e383 r10 a2	1	train
e383 r10 a18	1	train
e383 r10 a27	1	train
e383 r10 a6	1	train
e383 r11 a5	0	train
e383 r11 a3	0	train
e383 r11 a7	0	train
e383 r11 a14	0	train
e383 r11 a22	0	train
e383 r11 a8	0	train
e4541 r11 c64	1	train
e4541 r10 a11	1	train
e4541 r10 a2	1	train
e4541 r10 a18	1	train
e4541 r10 a27	1	train
e4541 r10 a6	1	train
e4541 r11 a12	0	train
e4541 r11 a36	0	train
e4541 r11 a3	0	train
e4541 r11 a20	0	train
e4541 r11 a15	0	train
e4541 r11 a24	0	train
e1194 r11 c64	1	train
e1194 r10 a11	1	train
e1194 r10 a2	1	train
e1194 r10 a18	1	train
e1194 r10 a27	1	train
e1194 r10 a6	1	train
e1194 r11 a21	0	train
e1194 r11 a33	0	train
e1194 r11 a37	0	train
e1194 r11 a35	0	train
e1194 r11 a34	0	train
e1194 r11 a4	0	train
e980 r11 c64	1	train
e980 r10 a11	1	train
e980 r10 a2	1	train
e980 r10 a18	1	train
e980 r10 a27	1	train
e980 r10 a6	1	train
e980 r11 a12	0	train
e980 r11 a38	0	train
e980 r11 a30	0	train
e980 r11 a16	0	train
e980 r11 a31	0	train
e980 r11 a5	0	train
e3886 r11 c64	1	train
e3886 r10 a11	1	train
e3886 r10 a2	1	train
e3886 r10 a18	1	train
e3886 r10 a27	1	train
e3886 r10 a6	1	train
e3886 r11 a21	0	train
e3886 r11 a32	0	train
e3886 r11 a38	0	train
e3886 r11 a7	0	train
e3886 r11 a34	0	train
e3886 r11 a23	0	train
e2542 r11 c64	1	train
e2542 r10 a11	1	train
e2542 r10 a2	1	train
e2542 r10 a18	1	train
e2542 r10 a27	1	train
e2542 r10 a6	1	train
e2542 r11 a39	0	train
e2542 r11 a15	0	train
e2542 r11 a14	0	train
e2542 r11 a8	0	train
e2542 r11 a28	0	train
e2542 r11 a26	0	train
e4256 r10 c64	1	train
e4256 r10 a11	1	eval
e4256 r10 a2	1	eval
e4256 r10 a18	1	eval
e4256 r10 a27	1	eval
e4256 r10 a6	1	eval
e4256 r10 a14	1	eval
e4256 r10 a33	1	eval
e4256 r10 a16	1	eval
e4256 r10 a19	1	eval
e4256 r10 a15	1	eval
e4256 r10 a8	1	eval
e3400 r10 c64	1	train
e3400 r10 a11	1	eval
e3400 r10 a2	1	eval
e3400 r10 a18	1	eval
e3400 r10 a27	1	eval
e3400 r10 a6	1	eval
e3400 r10 a19	1	eval
e3400 r10 a15	1	eval
e3400 r10 a16	1	eval
e3400 r10 a36	1	eval
e3400 r10 a9	1	eval
e3400 r10 a32	1	eval
e4572 r10 c64	1	train
e4572 r10 a11	1	eval
e4572 r10 a2	1	eval
e4572 r10 a18	1	eval
e4572 r10 a27	1	eval
e4572 r10 a6	1	eval
e4572 r10 a5	1	eval
e4572 r10 a21	1	eval
e4572 r10 a22	1	eval
e4572 r10 a24	1	eval
e4572 r10 a14	1	eval
e4572 r10 a13	1	eval
e1129 r10 c64	1	train
e1129 r10 a11	1	eval
e1129 r10 a2	1	eval
e1129 r10 a18	1	eval
e1129 r10 a27	1	eval
e1129 r10 a6	1	eval
e1129 r10 a19	1	eval
e1129 r10 a37	1	eval
e1129 r10 a30	1	eval
e1129 r10 a39	1	eval
e1129 r10 a21	1	eval
e1129 r10 a28	1	eval
e1523 r10 c64	1	train
e1523 r10 a11	1	eval
e1523 r10 a2	1	eval
e1523 r10 a18	1	eval
e1523 r10 a27	1	eval
e1523 r10 a6	1	eval
e1523 r10 a1	1	eval
e1523 r10 a8	1	eval
e1523 r10 a21	1	eval
e1523 r10 a22	1	eval
e1523 r10 a10	1	eval
e1523 r10 a23	1	eval
e32 r10 c64	1	train
e32 r10 a11	1	eval
e32 r10 a2	1	eval
e32 r10 a18	1	eval
e32 r10 a27	1	eval
e32 r10 a6	1	eval
e32 r10 a21	1	eval
e32 r10 a29	1	eval
e32 r10 a9	1	eval
e32 r10 a30	1	eval
e32 r10 a26	1	eval
e32 r10 a13	1	eval
e684 r10 c64	1	train
e684 r10 a11	1	eval
e684 r10 a2	1	eval
e684 r10 a18	1	eval
e684 r10 a27	1	eval
e684 r10 a6	1	eval
e684 r10 a24	1	eval
e684 r10 a14	1	eval
e684 r10 a8	1	eval
e684 r10 a17	1	eval
e684 r10 a1	1	eval
e684 r10 a9	1	eval
e4895 r10 c64	1	train
e4895 r10 a11	1	eval
e4895 r10 a2	1	eval
e4895 r10 a18	1	eval
e4895 r10 a27	1	eval
e4895 r10 a6	1	eval
e4895 r10 a24	1	eval
e4895 r10 a29	1	eval
e4895 r10 a16	1	eval
e4895 r10 a14	1	eval
e4895 r10 a8	1	eval
e4895 r10 a10	1	eval
e241 r11 c67	1	train
e241 r10 a39	1	train
e241 r10 a10	1	train
e241 r10 a31	1	train
e241 r10 a16	1	train
e241 r10 a32	1	train
e241 r11 a20	0	train
e241 r11 a19	0	train
e241 r11 a37	0	train
e241 r11 a29	0	train
e241 r11 a3	0	train
e241 r11 a0	0	train
e3894 r11 c67	1	train
e3894 r10 a39	1	train
e3894 r10 a10	1	train
e3894 r10 a31	1	train
e3894 r10 a16	1	train
e3894 r10 a32	1	train
e3894 r11 a13	0	train
e3894 r11 a2	0	train
e3894 r11 a21	0	train
e3894 r11 a30	0	train
e3894 r11 a36	0	train
e3894 r11 a4	0	train
e2084 r11 c67	1	train
e2084 r10 a39	1	train
e2084 r10 a10	1	train
e2084 r10 a31	1	train
e2084 r10 a16	1	train
e2084 r10 a32	1	train
e2084 r11 a7	0	train
e2084 r11 a18	0	train
e2084 r11 a33	0	train
e2084 r11 a12	0	train
e2084 r11 a34	0	train
e2084 r11 a4	0	train
e2586 r11 c67	1	train
e2586 r10 a39	1	train
e2586 r10 a10	1	train
e2586 r10 a31	1	train
e2586 r10 a16	1	train
e2586 r10 a32	1	train
e2586 r11 a6	0	train
e2586 r11 a15	0	train
e2586 r11 a30	0	train
e2586 r11 a4	0	train
e2586 r11 a24	0	train
e2586 r11 a11	0	train
e4834 r11 c67	1	train
e4834 r10 a39	1	train
e4834 r10 a10	1	train
e4834 r10 a31	1	train
e4834 r10 a16	1	train
e4834 r10 a32	1	train
e4834 r11 a5	0	train
e4834 r11 a12	0	train
e4834 r11 a9	0	train
e4834 r11 a28	0	train
e4834 r11 a24	0	train
e4834 r11 a23	0	train
e2787 r11 c67	1	train
e2787 r10 a39	1	train
e2787 r10 a10	1	train
e2787 r10 a31	1	train
e2787 r10 a16	1	train
e2787 r10 a32	1	train
e2787 r11 a9	0	train
e2787 r11 a35	0	train
e2787 r11 a28	0	train
e2787 r11 a18	0	train
e2787 r11 a6	0	train
e2787 r11 a20	0	train
e3867 r11 c67	1	train
e3867 r10 a39	1	train
e3867 r10 a10	1	train
e3867 r10 a31	1	train
e3867 r10 a16	1	train
e3867 r10 a32	1	train
e3867 r11 a4	0	train
e3867 r11 a37	0	train
e3867 r11 a28	0	train
e3867 r11 a1	0	train
e3867 r11 a3	0	train
e3867 r11 a14	0	train
e2671 r11 c67	1	train
e2671 r10 a39	1	train
e2671 r10 a10	1	train
e2671 r10 a31	1	train
e2671 r10 a16	1	train
e2671 r10 a32	1	train
e2671 r11 a5	0	train
e2671 r11 a14	0	train
e2671 r11 a13	0	train
e2671 r11 a4	0	train
e2671 r11 a3	0	train
e2671 r11 a2	0	train
e3493 r11 c67	1	train
e3493 r10 a39	1	train
e3493 r10 a10	1	train
e3493 r10 a31	1	train
e3493 r10 a16	1	train
e3493 r10 a32	1	train
e3493 r11 a14	0	train
e3493 r11 a27	0	train
e3493 r11 a8	0	train
e3493 r11 a4	0	train
e3493 r11 a23	0	train
e3493 r11 a36	0	train
e3351 r11 c67	1	train
e3351 r10 a39	1	train
e3351 r10 a10	1	train
e3351 r10 a31	1	train
e3351 r10 a16	1	train
e3351 r10 a32	1	train
e3351 r11 a36	0	train
e3351 r11 a34	0	train
e3351 r11 a0	0	train
e3351 r11 a25	0	train
e3351 r11 a12	0	train
e3351 r11 a14	0	train
e1060 r11 c67	1	train
e1060 r10 a39	1	train
e1060 r10 a10	1	train
e1060 r10 a31	1	train
e1060 r10 a16	1	train
e1060 r10 a32	1	train
e1060 r11 a12	0	train
e1060 r11 a25	0	train
e1060 r11 a24	0	train
e1060 r11 a9	0	train
e1060 r11 a6	0	train
e1060 r11 a13	0	train
e2427 r11 c67	1	train
e2427 r10 a39	1	train
e2427 r10 a10	1	train
e2427 r10 a31	1	train
e2427 r10 a16	1	train
e2427 r10 a32	1	train
e2427 r11 a1	0	train
e2427 r11 a9	0	train
e2427 r11 a36	0	train
e2427 r11 a3	0	train
e2427 r11 a2	0	train
e2427 r11 a21	0	train
e1638 r11 c67	1	train
e1638 r10 a39	1	train
e1638 r10 a10	1	train
e1638 r10 a31	1	train
e1638 r10 a16	1	train
e1638 r10 a32	1	train
e1638 r11 a4	0	train
e1638 r11 a35	0	train
e1638 r11 a6	0	train
e1638 r11 a18	0	train
e1638 r11 a21	0	train
e1638 r11 a5	0	train
e4255 r11 c67	1	train
e4255 r10 a39	1	train
e4255 r10 a10	1	train
e4255 r10 a31	1	train
e4255 r10 a16	1	train
e4255 r10 a32	1	train
e4255 r11 a27	0	train
e4255 r11 a8	0	train
e4255 r11 a30	0	train
e4255 r11 a4	0	train
e4255 r11 a26	0	train
e4255 r11 a22	0	train
e3086 r11 c67	1	train
e3086 r10 a39	1	train
e3086 r10 a10	1	train
e3086 r10 a31	1	train
e3086 r10 a16	1	train
e3086 r10 a32	1	train
